figmaVariableName,mode,value,type,alias,defaultMode
components/chip/properties/text/font-style,0,normal,STRING,false,true
components/chip/properties/text/font-style,1,normal,STRING,false,false
components/chip/properties/text/font-style,2,normal,STRING,false,false
components/chip/properties/text/font-style,3,normal,STRING,false,false
components/switch/properties/colors/thumb-selected,0,brand/layers/layer-0/elements/interactive/on-tone,COLOR,true,true
components/switch/properties/colors/thumb-selected,1,brand/layers/layer-1/elements/interactive/on-tone,COLOR,true,false
components/switch/properties/colors/thumb-selected,2,brand/layers/layer-2/elements/interactive/on-tone,COLOR,true,false
components/switch/properties/colors/thumb-selected,3,brand/layers/layer-3/elements/interactive/on-tone,COLOR,true,false
components/switch/properties/colors/thumb-unselected,0,brand/layers/layer-0/elements/interactive/on-tone,COLOR,true,true
components/switch/properties/colors/thumb-unselected,1,brand/layers/layer-1/elements/interactive/on-tone,COLOR,true,false
components/switch/properties/colors/thumb-unselected,2,brand/layers/layer-2/elements/interactive/on-tone,COLOR,true,false
components/switch/properties/colors/thumb-unselected,3,brand/layers/layer-3/elements/interactive/on-tone,COLOR,true,false
components/switch/properties/colors/track-selected,0,brand/layers/layer-0/elements/interactive/tone,COLOR,true,true
components/switch/properties/colors/track-selected,1,brand/layers/layer-1/elements/interactive/tone,COLOR,true,false
components/switch/properties/colors/track-selected,2,brand/layers/layer-2/elements/interactive/tone,COLOR,true,false
components/switch/properties/colors/track-selected,3,brand/layers/layer-3/elements/interactive/tone,COLOR,true,false
components/switch/properties/colors/track-unselected,0,brand/palettes/neutral/300/color/tone,COLOR,true,true
components/switch/properties/colors/track-unselected,1,brand/palettes/neutral/300/color/tone,COLOR,true,false
components/switch/properties/colors/track-unselected,2,brand/palettes/neutral/300/color/tone,COLOR,true,false
components/switch/properties/colors/track-unselected,3,brand/palettes/neutral/300/color/tone,COLOR,true,false
components/switch/properties/thumb-height,0,20,FLOAT,false,true
components/switch/properties/thumb-height,1,20,FLOAT,false,false
components/switch/properties/thumb-height,2,20,FLOAT,false,false
components/switch/properties/thumb-height,3,20,FLOAT,false,false
components/switch/properties/thumb-width,0,20,FLOAT,false,true
components/switch/properties/thumb-width,1,20,FLOAT,false,false
components/switch/properties/thumb-width,2,20,FLOAT,false,false
components/switch/properties/thumb-width,3,20,FLOAT,false,false
components/switch/properties/track-inner-padding,0,brand/dimensions/general/sm,FLOAT,true,true
components/switch/properties/track-inner-padding,1,brand/dimensions/general/sm,FLOAT,true,false
components/switch/properties/track-inner-padding,2,brand/dimensions/general/sm,FLOAT,true,false
components/switch/properties/track-inner-padding,3,brand/dimensions/general/sm,FLOAT,true,false
components/switch/properties/label-switch-gap,0,brand/dimensions/general/default,FLOAT,true,true
components/switch/properties/label-switch-gap,1,brand/dimensions/general/default,FLOAT,true,false
components/switch/properties/label-switch-gap,2,brand/dimensions/general/default,FLOAT,true,false
components/switch/properties/label-switch-gap,3,brand/dimensions/general/default,FLOAT,true,false
components/switch/properties/thumb-border-radius,0,brand/dimensions/border-radii/lg,FLOAT,true,true
components/switch/properties/thumb-border-radius,1,brand/dimensions/border-radii/lg,FLOAT,true,false
components/switch/properties/thumb-border-radius,2,brand/dimensions/border-radii/lg,FLOAT,true,false
components/switch/properties/thumb-border-radius,3,brand/dimensions/border-radii/lg,FLOAT,true,false
components/switch/properties/track-border-radius,0,brand/dimensions/border-radii/lg,FLOAT,true,true
components/switch/properties/track-border-radius,1,brand/dimensions/border-radii/lg,FLOAT,true,false
components/switch/properties/track-border-radius,2,brand/dimensions/border-radii/lg,FLOAT,true,false
components/switch/properties/track-border-radius,3,brand/dimensions/border-radii/lg,FLOAT,true,false
components/switch/properties/thumb-icon-size,0,brand/dimensions/icons/sm,FLOAT,true,true
components/switch/properties/thumb-icon-size,1,brand/dimensions/icons/sm,FLOAT,true,false
components/switch/properties/thumb-icon-size,2,brand/dimensions/icons/sm,FLOAT,true,false
components/switch/properties/thumb-icon-size,3,brand/dimensions/icons/sm,FLOAT,true,false
components/switch/properties/track-width,0,64,FLOAT,false,true
components/switch/properties/track-width,1,64,FLOAT,false,false
components/switch/properties/track-width,2,64,FLOAT,false,false
components/switch/properties/track-width,3,64,FLOAT,false,false
components/switch/properties/thumb-icon-selected,0,check,STRING,false,true
components/switch/properties/thumb-icon-selected,1,check,STRING,false,false
components/switch/properties/thumb-icon-selected,2,check,STRING,false,false
components/switch/properties/thumb-icon-selected,3,check,STRING,false,false
components/switch/properties/thumb-icon-unselected,0,x-mark,STRING,false,true
components/switch/properties/thumb-icon-unselected,1,x-mark,STRING,false,false
components/switch/properties/thumb-icon-unselected,2,x-mark,STRING,false,false
components/switch/properties/thumb-icon-unselected,3,x-mark,STRING,false,false
components/switch/properties/thumb-elevation,0,brand/elevations/elevation-0,STRING,true,true
components/switch/properties/thumb-elevation,1,brand/elevations/elevation-0,STRING,true,false
components/switch/properties/thumb-elevation,2,brand/elevations/elevation-0,STRING,true,false
components/switch/properties/thumb-elevation,3,brand/elevations/elevation-0,STRING,true,false
components/switch/properties/track-elevation,0,brand/elevations/elevation-0,STRING,true,true
components/switch/properties/track-elevation,1,brand/elevations/elevation-0,STRING,true,false
components/switch/properties/track-elevation,2,brand/elevations/elevation-0,STRING,true,false
components/switch/properties/track-elevation,3,brand/elevations/elevation-0,STRING,true,false
components/switch/properties/label-text/font-family,0,tokens/font/typefaces/primary,STRING,true,true
components/switch/properties/label-text/font-family,1,tokens/font/typefaces/primary,STRING,true,false
components/switch/properties/label-text/font-family,2,tokens/font/typefaces/primary,STRING,true,false
components/switch/properties/label-text/font-family,3,tokens/font/typefaces/primary,STRING,true,false
components/switch/properties/label-text/font-size,0,tokens/font/sizes/md,FLOAT,true,true
components/switch/properties/label-text/font-size,1,tokens/font/sizes/md,FLOAT,true,false
components/switch/properties/label-text/font-size,2,tokens/font/sizes/md,FLOAT,true,false
components/switch/properties/label-text/font-size,3,tokens/font/sizes/md,FLOAT,true,false
components/switch/properties/label-text/font-weight,0,tokens/font/weights/regular,FLOAT,true,true
components/switch/properties/label-text/font-weight,1,tokens/font/weights/regular,FLOAT,true,false
components/switch/properties/label-text/font-weight,2,tokens/font/weights/regular,FLOAT,true,false
components/switch/properties/label-text/font-weight,3,tokens/font/weights/regular,FLOAT,true,false
components/switch/properties/label-text/letter-spacing,0,tokens/font/letter-spacings/default,STRING,true,true
components/switch/properties/label-text/letter-spacing,1,tokens/font/letter-spacings/default,STRING,true,false
components/switch/properties/label-text/letter-spacing,2,tokens/font/letter-spacings/default,STRING,true,false
components/switch/properties/label-text/letter-spacing,3,tokens/font/letter-spacings/default,STRING,true,false
components/switch/properties/label-text/line-height,0,tokens/font/line-heights/default,FLOAT,true,true
components/switch/properties/label-text/line-height,1,tokens/font/line-heights/default,FLOAT,true,false
components/switch/properties/label-text/line-height,2,tokens/font/line-heights/default,FLOAT,true,false
components/switch/properties/label-text/line-height,3,tokens/font/line-heights/default,FLOAT,true,false
components/switch/properties/label-text/text-decoration,0,none,STRING,false,true
components/switch/properties/label-text/text-decoration,1,none,STRING,false,false
components/switch/properties/label-text/text-decoration,2,none,STRING,false,false
components/switch/properties/label-text/text-decoration,3,none,STRING,false,false
components/switch/properties/label-text/text-transform,0,none,STRING,false,true
components/switch/properties/label-text/text-transform,1,none,STRING,false,false
components/switch/properties/label-text/text-transform,2,none,STRING,false,false
components/switch/properties/label-text/text-transform,3,none,STRING,false,false
components/switch/properties/label-text/font-style,0,normal,STRING,false,true
components/switch/properties/label-text/font-style,1,normal,STRING,false,false
components/switch/properties/label-text/font-style,2,normal,STRING,false,false
components/switch/properties/label-text/font-style,3,normal,STRING,false,false
components/slider/variants/layouts/stacked/properties/top-bottom-margin,0,brand/dimensions/general/default,FLOAT,true,true
components/slider/variants/layouts/stacked/properties/top-bottom-margin,1,brand/dimensions/general/default,FLOAT,true,false
components/slider/variants/layouts/stacked/properties/top-bottom-margin,2,brand/dimensions/general/default,FLOAT,true,false
components/slider/variants/layouts/stacked/properties/top-bottom-margin,3,brand/dimensions/general/default,FLOAT,true,false
components/slider/variants/layouts/side-by-side/properties/top-bottom-margin,0,0,FLOAT,false,true
components/slider/variants/layouts/side-by-side/properties/top-bottom-margin,1,0,FLOAT,false,false
components/slider/variants/layouts/side-by-side/properties/top-bottom-margin,2,0,FLOAT,false,false
components/slider/variants/layouts/side-by-side/properties/top-bottom-margin,3,0,FLOAT,false,false
components/slider/properties/colors/track,0,brand/palettes/neutral/200/color/tone,COLOR,true,true
components/slider/properties/colors/track,1,brand/palettes/neutral/200/color/tone,COLOR,true,false
components/slider/properties/colors/track,2,brand/palettes/neutral/200/color/tone,COLOR,true,false
components/slider/properties/colors/track,3,brand/palettes/neutral/200/color/tone,COLOR,true,false
components/slider/properties/colors/track-active,0,brand/palettes/neutral/300/color/tone,COLOR,true,true
components/slider/properties/colors/track-active,1,brand/palettes/neutral/300/color/tone,COLOR,true,false
components/slider/properties/colors/track-active,2,brand/palettes/neutral/300/color/tone,COLOR,true,false
components/slider/properties/colors/track-active,3,brand/palettes/neutral/300/color/tone,COLOR,true,false
components/slider/properties/colors/thumb,0,brand/layers/layer-0/elements/interactive/tone,COLOR,true,true
components/slider/properties/colors/thumb,1,brand/layers/layer-1/elements/interactive/tone,COLOR,true,false
components/slider/properties/colors/thumb,2,brand/layers/layer-2/elements/interactive/tone,COLOR,true,false
components/slider/properties/colors/thumb,3,brand/layers/layer-3/elements/interactive/tone,COLOR,true,false
components/slider/properties/track-height,0,brand/dimensions/general/sm,FLOAT,true,true
components/slider/properties/track-height,1,brand/dimensions/general/sm,FLOAT,true,false
components/slider/properties/track-height,2,brand/dimensions/general/sm,FLOAT,true,false
components/slider/properties/track-height,3,brand/dimensions/general/sm,FLOAT,true,false
components/slider/properties/thumb-size,0,20,FLOAT,false,true
components/slider/properties/thumb-size,1,20,FLOAT,false,false
components/slider/properties/thumb-size,2,20,FLOAT,false,false
components/slider/properties/thumb-size,3,20,FLOAT,false,false
components/slider/properties/track-border-radius,0,brand/dimensions/border-radii/lg,FLOAT,true,true
components/slider/properties/track-border-radius,1,brand/dimensions/border-radii/lg,FLOAT,true,false
components/slider/properties/track-border-radius,2,brand/dimensions/border-radii/lg,FLOAT,true,false
components/slider/properties/track-border-radius,3,brand/dimensions/border-radii/lg,FLOAT,true,false
components/slider/properties/thumb-border-radius,0,brand/dimensions/border-radii/lg,FLOAT,true,true
components/slider/properties/thumb-border-radius,1,brand/dimensions/border-radii/lg,FLOAT,true,false
components/slider/properties/thumb-border-radius,2,brand/dimensions/border-radii/lg,FLOAT,true,false
components/slider/properties/thumb-border-radius,3,brand/dimensions/border-radii/lg,FLOAT,true,false
components/slider/properties/thumb-elevation,0,brand/elevations/elevation-0,STRING,true,true
components/slider/properties/thumb-elevation,1,brand/elevations/elevation-0,STRING,true,false
components/slider/properties/thumb-elevation,2,brand/elevations/elevation-0,STRING,true,false
components/slider/properties/thumb-elevation,3,brand/elevations/elevation-0,STRING,true,false
components/slider/properties/input-width,0,90,FLOAT,false,true
components/slider/properties/input-width,1,90,FLOAT,false,false
components/slider/properties/input-width,2,90,FLOAT,false,false
components/slider/properties/input-width,3,90,FLOAT,false,false
components/slider/properties/input-gap,0,brand/dimensions/general/default,FLOAT,true,true
components/slider/properties/input-gap,1,brand/dimensions/general/default,FLOAT,true,false
components/slider/properties/input-gap,2,brand/dimensions/general/default,FLOAT,true,false
components/slider/properties/input-gap,3,brand/dimensions/general/default,FLOAT,true,false
components/slider/properties/min-max-label/font-family,0,tokens/font/typefaces/primary,STRING,true,true
components/slider/properties/min-max-label/font-family,1,tokens/font/typefaces/primary,STRING,true,false
components/slider/properties/min-max-label/font-family,2,tokens/font/typefaces/primary,STRING,true,false
components/slider/properties/min-max-label/font-family,3,tokens/font/typefaces/primary,STRING,true,false
components/slider/properties/min-max-label/font-size,0,tokens/font/sizes/xs,FLOAT,true,true
components/slider/properties/min-max-label/font-size,1,tokens/font/sizes/xs,FLOAT,true,false
components/slider/properties/min-max-label/font-size,2,tokens/font/sizes/xs,FLOAT,true,false
components/slider/properties/min-max-label/font-size,3,tokens/font/sizes/xs,FLOAT,true,false
components/slider/properties/min-max-label/font-weight,0,tokens/font/weights/regular,FLOAT,true,true
components/slider/properties/min-max-label/font-weight,1,tokens/font/weights/regular,FLOAT,true,false
components/slider/properties/min-max-label/font-weight,2,tokens/font/weights/regular,FLOAT,true,false
components/slider/properties/min-max-label/font-weight,3,tokens/font/weights/regular,FLOAT,true,false
components/slider/properties/min-max-label/letter-spacing,0,tokens/font/letter-spacings/default,STRING,true,true
components/slider/properties/min-max-label/letter-spacing,1,tokens/font/letter-spacings/default,STRING,true,false
components/slider/properties/min-max-label/letter-spacing,2,tokens/font/letter-spacings/default,STRING,true,false
components/slider/properties/min-max-label/letter-spacing,3,tokens/font/letter-spacings/default,STRING,true,false
components/slider/properties/min-max-label/line-height,0,tokens/font/line-heights/default,FLOAT,true,true
components/slider/properties/min-max-label/line-height,1,tokens/font/line-heights/default,FLOAT,true,false
components/slider/properties/min-max-label/line-height,2,tokens/font/line-heights/default,FLOAT,true,false
components/slider/properties/min-max-label/line-height,3,tokens/font/line-heights/default,FLOAT,true,false
components/slider/properties/min-max-label/text-decoration,0,none,STRING,false,true
components/slider/properties/min-max-label/text-decoration,1,none,STRING,false,false
components/slider/properties/min-max-label/text-decoration,2,none,STRING,false,false
components/slider/properties/min-max-label/text-decoration,3,none,STRING,false,false
components/slider/properties/min-max-label/text-transform,0,none,STRING,false,true
components/slider/properties/min-max-label/text-transform,1,none,STRING,false,false
components/slider/properties/min-max-label/text-transform,2,none,STRING,false,false
components/slider/properties/min-max-label/text-transform,3,none,STRING,false,false
components/slider/properties/min-max-label/font-style,0,normal,STRING,false,true
components/slider/properties/min-max-label/font-style,1,normal,STRING,false,false
components/slider/properties/min-max-label/font-style,2,normal,STRING,false,false
components/slider/properties/min-max-label/font-style,3,normal,STRING,false,false
components/slider/properties/read-only-value/font-family,0,tokens/font/typefaces/primary,STRING,true,true
components/slider/properties/read-only-value/font-family,1,tokens/font/typefaces/primary,STRING,true,false
components/slider/properties/read-only-value/font-family,2,tokens/font/typefaces/primary,STRING,true,false
components/slider/properties/read-only-value/font-family,3,tokens/font/typefaces/primary,STRING,true,false
components/slider/properties/read-only-value/font-size,0,tokens/font/sizes/sm,FLOAT,true,true
components/slider/properties/read-only-value/font-size,1,tokens/font/sizes/sm,FLOAT,true,false
components/slider/properties/read-only-value/font-size,2,tokens/font/sizes/sm,FLOAT,true,false
components/slider/properties/read-only-value/font-size,3,tokens/font/sizes/sm,FLOAT,true,false
components/slider/properties/read-only-value/font-weight,0,tokens/font/weights/regular,FLOAT,true,true
components/slider/properties/read-only-value/font-weight,1,tokens/font/weights/regular,FLOAT,true,false
components/slider/properties/read-only-value/font-weight,2,tokens/font/weights/regular,FLOAT,true,false
components/slider/properties/read-only-value/font-weight,3,tokens/font/weights/regular,FLOAT,true,false
components/slider/properties/read-only-value/letter-spacing,0,tokens/font/letter-spacings/default,STRING,true,true
components/slider/properties/read-only-value/letter-spacing,1,tokens/font/letter-spacings/default,STRING,true,false
components/slider/properties/read-only-value/letter-spacing,2,tokens/font/letter-spacings/default,STRING,true,false
components/slider/properties/read-only-value/letter-spacing,3,tokens/font/letter-spacings/default,STRING,true,false
components/slider/properties/read-only-value/line-height,0,tokens/font/line-heights/default,FLOAT,true,true
components/slider/properties/read-only-value/line-height,1,tokens/font/line-heights/default,FLOAT,true,false
components/slider/properties/read-only-value/line-height,2,tokens/font/line-heights/default,FLOAT,true,false
components/slider/properties/read-only-value/line-height,3,tokens/font/line-heights/default,FLOAT,true,false
components/slider/properties/read-only-value/text-decoration,0,none,STRING,false,true
components/slider/properties/read-only-value/text-decoration,1,none,STRING,false,false
components/slider/properties/read-only-value/text-decoration,2,none,STRING,false,false
components/slider/properties/read-only-value/text-decoration,3,none,STRING,false,false
components/slider/properties/read-only-value/text-transform,0,none,STRING,false,true
components/slider/properties/read-only-value/text-transform,1,none,STRING,false,false
components/slider/properties/read-only-value/text-transform,2,none,STRING,false,false
components/slider/properties/read-only-value/text-transform,3,none,STRING,false,false
components/slider/properties/read-only-value/font-style,0,normal,STRING,false,true
components/slider/properties/read-only-value/font-style,1,normal,STRING,false,false
components/slider/properties/read-only-value/font-style,2,normal,STRING,false,false
components/slider/properties/read-only-value/font-style,3,normal,STRING,false,false
components/tabs/variants/styles/default/properties/active/colors/background,0,"rgba(0,0,0,0)",COLOR,false,true
components/tabs/variants/styles/default/properties/active/colors/background,1,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/default/properties/active/colors/background,2,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/default/properties/active/colors/background,3,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/default/properties/active/colors/border-color,0,brand/layers/layer-0/elements/interactive/tone,COLOR,true,true
components/tabs/variants/styles/default/properties/active/colors/border-color,1,brand/layers/layer-1/elements/interactive/tone,COLOR,true,false
components/tabs/variants/styles/default/properties/active/colors/border-color,2,brand/layers/layer-2/elements/interactive/tone,COLOR,true,false
components/tabs/variants/styles/default/properties/active/colors/border-color,3,brand/layers/layer-3/elements/interactive/tone,COLOR,true,false
components/tabs/variants/styles/default/properties/active/colors/text-color,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
components/tabs/variants/styles/default/properties/active/colors/text-color,1,brand/layers/layer-1/elements/text/color,COLOR,true,false
components/tabs/variants/styles/default/properties/active/colors/text-color,2,brand/layers/layer-2/elements/text/color,COLOR,true,false
components/tabs/variants/styles/default/properties/active/colors/text-color,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
components/tabs/variants/styles/default/properties/active/colors/icon-color,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
components/tabs/variants/styles/default/properties/active/colors/icon-color,1,brand/layers/layer-1/elements/text/color,COLOR,true,false
components/tabs/variants/styles/default/properties/active/colors/icon-color,2,brand/layers/layer-2/elements/text/color,COLOR,true,false
components/tabs/variants/styles/default/properties/active/colors/icon-color,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
components/tabs/variants/styles/default/properties/active/border-size,0,2,FLOAT,false,true
components/tabs/variants/styles/default/properties/active/border-size,1,2,FLOAT,false,false
components/tabs/variants/styles/default/properties/active/border-size,2,2,FLOAT,false,false
components/tabs/variants/styles/default/properties/active/border-size,3,2,FLOAT,false,false
components/tabs/variants/styles/default/properties/inactive/colors/background,0,"rgba(0,0,0,0)",COLOR,false,true
components/tabs/variants/styles/default/properties/inactive/colors/background,1,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/default/properties/inactive/colors/background,2,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/default/properties/inactive/colors/background,3,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/default/properties/inactive/colors/border-color,0,brand/palettes/neutral/200/color/tone,COLOR,true,true
components/tabs/variants/styles/default/properties/inactive/colors/border-color,1,brand/palettes/neutral/200/color/tone,COLOR,true,false
components/tabs/variants/styles/default/properties/inactive/colors/border-color,2,brand/palettes/neutral/200/color/tone,COLOR,true,false
components/tabs/variants/styles/default/properties/inactive/colors/border-color,3,brand/palettes/neutral/200/color/tone,COLOR,true,false
components/tabs/variants/styles/default/properties/inactive/colors/text-color,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
components/tabs/variants/styles/default/properties/inactive/colors/text-color,1,brand/layers/layer-1/elements/text/color,COLOR,true,false
components/tabs/variants/styles/default/properties/inactive/colors/text-color,2,brand/layers/layer-2/elements/text/color,COLOR,true,false
components/tabs/variants/styles/default/properties/inactive/colors/text-color,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
components/tabs/variants/styles/default/properties/inactive/colors/icon-color,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
components/tabs/variants/styles/default/properties/inactive/colors/icon-color,1,brand/layers/layer-1/elements/text/color,COLOR,true,false
components/tabs/variants/styles/default/properties/inactive/colors/icon-color,2,brand/layers/layer-2/elements/text/color,COLOR,true,false
components/tabs/variants/styles/default/properties/inactive/colors/icon-color,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
components/tabs/variants/styles/default/properties/inactive/border-size,0,1,FLOAT,false,true
components/tabs/variants/styles/default/properties/inactive/border-size,1,1,FLOAT,false,false
components/tabs/variants/styles/default/properties/inactive/border-size,2,1,FLOAT,false,false
components/tabs/variants/styles/default/properties/inactive/border-size,3,1,FLOAT,false,false
components/tabs/variants/styles/default/properties/border-radius,0,brand/dimensions/border-radii/sm,FLOAT,true,true
components/tabs/variants/styles/default/properties/border-radius,1,brand/dimensions/border-radii/sm,FLOAT,true,false
components/tabs/variants/styles/default/properties/border-radius,2,brand/dimensions/border-radii/sm,FLOAT,true,false
components/tabs/variants/styles/default/properties/border-radius,3,brand/dimensions/border-radii/sm,FLOAT,true,false
components/tabs/variants/styles/default/orientation/horizontal/properties/tabs-content-gap,0,brand/dimensions/gutters/vertical,FLOAT,true,true
components/tabs/variants/styles/default/orientation/horizontal/properties/tabs-content-gap,1,brand/dimensions/gutters/vertical,FLOAT,true,false
components/tabs/variants/styles/default/orientation/horizontal/properties/tabs-content-gap,2,brand/dimensions/gutters/vertical,FLOAT,true,false
components/tabs/variants/styles/default/orientation/horizontal/properties/tabs-content-gap,3,brand/dimensions/gutters/vertical,FLOAT,true,false
components/tabs/variants/styles/default/orientation/vertical/properties/tabs-content-gap,0,brand/dimensions/gutters/horizontal,FLOAT,true,true
components/tabs/variants/styles/default/orientation/vertical/properties/tabs-content-gap,1,brand/dimensions/gutters/horizontal,FLOAT,true,false
components/tabs/variants/styles/default/orientation/vertical/properties/tabs-content-gap,2,brand/dimensions/gutters/horizontal,FLOAT,true,false
components/tabs/variants/styles/default/orientation/vertical/properties/tabs-content-gap,3,brand/dimensions/gutters/horizontal,FLOAT,true,false
components/tabs/variants/styles/pills/properties/border-radius,0,brand/dimensions/border-radii/default,FLOAT,true,true
components/tabs/variants/styles/pills/properties/border-radius,1,brand/dimensions/border-radii/default,FLOAT,true,false
components/tabs/variants/styles/pills/properties/border-radius,2,brand/dimensions/border-radii/default,FLOAT,true,false
components/tabs/variants/styles/pills/properties/border-radius,3,brand/dimensions/border-radii/default,FLOAT,true,false
components/tabs/variants/styles/pills/properties/active/colors/background,0,brand/layers/layer-0/elements/interactive/tone,COLOR,true,true
components/tabs/variants/styles/pills/properties/active/colors/background,1,brand/layers/layer-1/elements/interactive/tone,COLOR,true,false
components/tabs/variants/styles/pills/properties/active/colors/background,2,brand/layers/layer-2/elements/interactive/tone,COLOR,true,false
components/tabs/variants/styles/pills/properties/active/colors/background,3,brand/layers/layer-3/elements/interactive/tone,COLOR,true,false
components/tabs/variants/styles/pills/properties/active/colors/border-color,0,"rgba(0,0,0,0)",COLOR,false,true
components/tabs/variants/styles/pills/properties/active/colors/border-color,1,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/pills/properties/active/colors/border-color,2,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/pills/properties/active/colors/border-color,3,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/pills/properties/active/colors/text-color,0,brand/palettes/core-colors/interactive/default/on-tone,COLOR,true,true
components/tabs/variants/styles/pills/properties/active/colors/text-color,1,brand/palettes/core-colors/interactive/default/on-tone,COLOR,true,false
components/tabs/variants/styles/pills/properties/active/colors/text-color,2,brand/palettes/core-colors/interactive/default/on-tone,COLOR,true,false
components/tabs/variants/styles/pills/properties/active/colors/text-color,3,brand/palettes/core-colors/interactive/default/on-tone,COLOR,true,false
components/tabs/variants/styles/pills/properties/active/colors/icon-color,0,brand/palettes/core-colors/interactive/default/on-tone,COLOR,true,true
components/tabs/variants/styles/pills/properties/active/colors/icon-color,1,brand/palettes/core-colors/interactive/default/on-tone,COLOR,true,false
components/tabs/variants/styles/pills/properties/active/colors/icon-color,2,brand/palettes/core-colors/interactive/default/on-tone,COLOR,true,false
components/tabs/variants/styles/pills/properties/active/colors/icon-color,3,brand/palettes/core-colors/interactive/default/on-tone,COLOR,true,false
components/tabs/variants/styles/pills/properties/active/border-size,0,1,FLOAT,false,true
components/tabs/variants/styles/pills/properties/active/border-size,1,1,FLOAT,false,false
components/tabs/variants/styles/pills/properties/active/border-size,2,1,FLOAT,false,false
components/tabs/variants/styles/pills/properties/active/border-size,3,1,FLOAT,false,false
components/tabs/variants/styles/pills/properties/inactive/colors/background,0,"rgba(0,0,0,0)",COLOR,false,true
components/tabs/variants/styles/pills/properties/inactive/colors/background,1,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/pills/properties/inactive/colors/background,2,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/pills/properties/inactive/colors/background,3,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/pills/properties/inactive/colors/border-color,0,"rgba(0,0,0,0)",COLOR,false,true
components/tabs/variants/styles/pills/properties/inactive/colors/border-color,1,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/pills/properties/inactive/colors/border-color,2,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/pills/properties/inactive/colors/border-color,3,"rgba(0,0,0,0)",COLOR,false,false
components/tabs/variants/styles/pills/properties/inactive/colors/text-color,0,brand/layers/layer-0/elements/interactive/tone,COLOR,true,true
components/tabs/variants/styles/pills/properties/inactive/colors/text-color,1,brand/layers/layer-1/elements/interactive/tone,COLOR,true,false
components/tabs/variants/styles/pills/properties/inactive/colors/text-color,2,brand/layers/layer-2/elements/interactive/tone,COLOR,true,false
components/tabs/variants/styles/pills/properties/inactive/colors/text-color,3,brand/layers/layer-3/elements/interactive/tone,COLOR,true,false
components/tabs/variants/styles/pills/properties/inactive/colors/icon-color,0,brand/layers/layer-0/elements/interactive/tone,COLOR,true,true
components/tabs/variants/styles/pills/properties/inactive/colors/icon-color,1,brand/layers/layer-1/elements/interactive/tone,COLOR,true,false
components/tabs/variants/styles/pills/properties/inactive/colors/icon-color,2,brand/layers/layer-2/elements/interactive/tone,COLOR,true,false
components/tabs/variants/styles/pills/properties/inactive/colors/icon-color,3,brand/layers/layer-3/elements/interactive/tone,COLOR,true,false
components/tabs/variants/styles/pills/properties/inactive/border-size,0,1,FLOAT,false,true
components/tabs/variants/styles/pills/properties/inactive/border-size,1,1,FLOAT,false,false
components/tabs/variants/styles/pills/properties/inactive/border-size,2,1,FLOAT,false,false
components/tabs/variants/styles/pills/properties/inactive/border-size,3,1,FLOAT,false,false
components/tabs/variants/styles/pills/orientation/horizontal/properties/tabs-content-gap,0,brand/dimensions/gutters/vertical,FLOAT,true,true
components/tabs/variants/styles/pills/orientation/horizontal/properties/tabs-content-gap,1,brand/dimensions/gutters/vertical,FLOAT,true,false
components/tabs/variants/styles/pills/orientation/horizontal/properties/tabs-content-gap,2,brand/dimensions/gutters/vertical,FLOAT,true,false
components/tabs/variants/styles/pills/orientation/horizontal/properties/tabs-content-gap,3,brand/dimensions/gutters/vertical,FLOAT,true,false
components/tabs/variants/styles/pills/orientation/vertical/properties/tabs-content-gap,0,brand/dimensions/gutters/horizontal,FLOAT,true,true
components/tabs/variants/styles/pills/orientation/vertical/properties/tabs-content-gap,1,brand/dimensions/gutters/horizontal,FLOAT,true,false
components/tabs/variants/styles/pills/orientation/vertical/properties/tabs-content-gap,2,brand/dimensions/gutters/horizontal,FLOAT,true,false
components/tabs/variants/styles/pills/orientation/vertical/properties/tabs-content-gap,3,brand/dimensions/gutters/horizontal,FLOAT,true,false
components/tabs/variants/styles/outline/properties/border-radius,0,brand/dimensions/border-radii/default,FLOAT,true,true
