collection,figmaVariableName,mode,value,type,alias,defaultMode
layer,components/number-input/properties/text/font-size,1,tokens/font/sizes/md,FLOAT,true,false
layer,components/number-input/properties/text/font-size,2,tokens/font/sizes/md,FLOAT,true,false
layer,components/number-input/properties/text/font-size,3,tokens/font/sizes/md,FLOAT,true,false
layer,components/number-input/properties/text/font-weight,0,tokens/font/weights/regular,FLOAT,true,true
layer,components/number-input/properties/text/font-weight,1,tokens/font/weights/regular,FLOAT,true,false
layer,components/number-input/properties/text/font-weight,2,tokens/font/weights/regular,FLOAT,true,false
layer,components/number-input/properties/text/font-weight,3,tokens/font/weights/regular,FLOAT,true,false
layer,components/number-input/properties/text/letter-spacing,0,tokens/font/letter-spacings/default,STRING,true,true
layer,components/number-input/properties/text/letter-spacing,1,tokens/font/letter-spacings/default,STRING,true,false
layer,components/number-input/properties/text/letter-spacing,2,tokens/font/letter-spacings/default,STRING,true,false
layer,components/number-input/properties/text/letter-spacing,3,tokens/font/letter-spacings/default,STRING,true,false
layer,components/number-input/properties/text/line-height,0,tokens/font/line-heights/default,FLOAT,true,true
layer,components/number-input/properties/text/line-height,1,tokens/font/line-heights/default,FLOAT,true,false
layer,components/number-input/properties/text/line-height,2,tokens/font/line-heights/default,FLOAT,true,false
layer,components/number-input/properties/text/line-height,3,tokens/font/line-heights/default,FLOAT,true,false
layer,components/number-input/properties/text/text-decoration,0,none,STRING,false,true
layer,components/number-input/properties/text/text-decoration,1,none,STRING,false,false
layer,components/number-input/properties/text/text-decoration,2,none,STRING,false,false
